filename,axial_samples,lateral_samples,initial_radius,final_radius,initial_angle,final_angle,f0,datapath,probe,scanner,target,f0_mhz,span_deg,focus_cm,v,harm
verasonics.20170523094612_channelData_part8_1.mat,1680,70,851.0237446700803,2531.0237446700808,-0.15053464798451094,0.15053464798451094,4716981.132075472,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_052317/acq052317_pt7/session_20170523094338/preset2_acq3/20170523094612_channelData_part1.bin,c52v,verasonics,liver,4.7,17.25,8.0,30.0,1
verasonics.20170523094639_channelData_part3_0.mat,832,70,435.08220219175405,1267.082202191754,-0.15053464798451094,0.15053464798451094,2358490.566037736,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_052317/acq052317_pt7/session_20170523094338/preset2_acq4/20170523094639_channelData_part1.bin,c52v,verasonics,liver,2.4,17.25,5.5,19.0,0
verasonics.20170523094700_channelData_part12_0.mat,832,70,421.0505146118123,1253.0505146118123,-0.15053464798451094,0.15053464798451094,2358490.566037736,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_052317/acq052317_pt7/session_20170523094338/preset2_acq5/20170523094700_channelData_part1.bin,c52v,verasonics,liver,2.4,17.25,10.0,58.5,0
verasonics.20170523094834_channelData_part3_1.mat,1792,70,576.0701928940338,2368.070192894033,-0.15053464798451094,0.15053464798451094,3623188.405797102,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_052317/acq052317_pt7/session_20170523094719/preset3_acq1/20170523094834_channelData_part1.bin,c52v,verasonics,liver,3.6,17.25,6.0,20.5,1
verasonics.20170523094942_channelData_part11_1.mat,2048,70,1156.1748331818894,3204.174833181889,-0.15053464798451094,0.15053464798451094,6756756.756756757,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_052317/acq052317_pt7/session_20170523094719/preset3_acq2/20170523094942_channelData_part1.bin,c52v,verasonics,liver,6.8,17.25,6.0,20.5,1
verasonics.20170523095056_channelData_part5_0.mat,896,70,287.6203401728856,1183.6203401728853,-0.15053464798451094,0.15053464798451094,2192982.456140351,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_052317/acq052317_pt7/session_20170523094719/preset3_acq3/20170523095056_channelData_part1.bin,c52v,verasonics,liver,2.2,17.25,6.0,20.5,0
verasonics.20170523095133_channelData_part15_0.mat,1792,70,578.8226663496323,2370.822666349632,-0.15053464798451094,0.15053464798451094,4166666.666666667,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_052317/acq052317_pt7/session_20170523094719/preset3_acq4/20170523095133_channelData_part1.bin,c52v,verasonics,liver,4.2,17.25,6.0,20.5,0
verasonics.20170523095204_channelData_part20_0.mat,1792,70,579.4825058766588,2371.482505876659,-0.15053464798451094,0.15053464798451094,5208333.333333333,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_052317/acq052317_pt7/session_20170523094719/preset3_acq5/20170523095204_channelData_part1.bin,c52v,verasonics,liver,5.2,17.25,6.0,20.5,0
verasonics.20170523100919_channelData_part8_1.mat,1792,70,576.0513403361184,2368.0513403361183,-0.15053464798451094,0.15053464798451094,4716981.132075472,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_052317/acq052317_pt8/session_20170523100726/preset1_acq1/20170523100919_channelData_part1.bin,c52v,verasonics,liver,4.7,17.25,6.0,51.0,1
verasonics.20170523102155_channelData_part11_1.mat,2048,70,1156.1748331818894,3204.174833181889,-0.15053464798451094,0.15053464798451094,6756756.756756757,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_052317/acq052317_pt8/session_20170523101914/preset3_acq3/20170523102155_channelData_part1.bin,c52v,verasonics,liver,6.8,17.25,6.0,20.5,1
verasonics.20170523101105_channelData_part7_1.mat,1792,70,576.0513403361184,2368.0513403361183,-0.15053464798451094,0.15053464798451094,4716981.132075472,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_052317/acq052317_pt8/session_20170523100726/preset1_acq3/20170523101105_channelData_part1.bin,c52v,verasonics,liver,4.7,17.25,6.0,53.0,1
verasonics.20170523101012_channelData_part11_1.mat,1792,70,576.0513403361184,2368.0513403361183,-0.15053464798451094,0.15053464798451094,4716981.132075472,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_052317/acq052317_pt8/session_20170523100726/preset1_acq2/20170523101012_channelData_part1.bin,c52v,verasonics,liver,4.7,17.25,6.0,45.0,1
verasonics.20170523101242_channelData_part22_1.mat,1792,70,576.0513403361184,2368.0513403361183,-0.15053464798451094,0.15053464798451094,4716981.132075472,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_052317/acq052317_pt8/session_20170523100726/preset1_acq5/20170523101242_channelData_part1.bin,c52v,verasonics,liver,4.7,17.25,6.0,23.0,1
verasonics.20170523101358_channelData_part3_1.mat,1792,70,576.0513403361184,2368.0513403361183,-0.15053464798451094,0.15053464798451094,4716981.132075472,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_052317/acq052317_pt8/session_20170523100726/preset1_acq6/20170523101358_channelData_part1.bin,c52v,verasonics,liver,4.7,17.25,6.0,61.0,1
verasonics.20170523102123_channelData_part4_0.mat,896,70,288.15763807346474,1184.1576380734648,-0.15053464798451094,0.15053464798451094,1984126.9841269841,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_052317/acq052317_pt8/session_20170523101914/preset3_acq2/20170523102123_channelData_part1.bin,c52v,verasonics,liver,2.0,17.25,6.0,20.5,0
verasonics.20170523102025_channelData_part11_1.mat,2048,70,1156.1748331818894,3204.174833181889,-0.15053464798451094,0.15053464798451094,6756756.756756757,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_052317/acq052317_pt8/session_20170523101914/preset3_acq1/20170523102025_channelData_part1.bin,c52v,verasonics,liver,6.8,17.25,6.0,20.5,1
verasonics.20170523101854_channelData_part3_1.mat,1664,70,870.1644043835081,2534.164404383508,-0.15053464798451094,0.15053464798451094,4716981.132075472,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_052317/acq052317_pt8/session_20170523101446/preset2_acq5/20170523101854_channelData_part1.bin,c52v,verasonics,liver,4.7,17.25,5.5,19.0,1
verasonics.20170523101825_channelData_part1_1.mat,1664,70,876.2786118510373,2540.2786118510376,-0.15053464798451094,0.15053464798451094,4716981.132075472,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_052317/acq052317_pt8/session_20170523101446/preset2_acq4/20170523101825_channelData_part1.bin,c52v,verasonics,liver,4.7,17.25,4.5,17.5,1
verasonics.20170523113243_channelData_part26_0.mat,896,70,288.0256701680593,1184.0256701680596,-0.15053464798451094,0.15053464798451094,2358490.566037736,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_052317/acq052317_pt6/session_20170523113022/preset1_acq1/20170523113243_channelData_part1.bin,c52v,verasonics,liver,2.4,17.25,6.0,15.0,0
verasonics.20170523101759_channelData_part9_1.mat,1664,70,849.1184271593868,2513.1184271593866,-0.15053464798451094,0.15053464798451094,4716981.132075472,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_052317/acq052317_pt8/session_20170523101446/preset2_acq3/20170523101759_channelData_part1.bin,c52v,verasonics,liver,4.7,17.25,8.5,34.0,1
verasonics.20170523101721_channelData_part1_0.mat,832,70,438.13930592551867,1270.1393059255188,-0.15053464798451094,0.15053464798451094,2358490.566037736,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_052317/acq052317_pt8/session_20170523101446/preset2_acq2/20170523101721_channelData_part1.bin,c52v,verasonics,liver,2.4,17.25,4.5,17.5,0
verasonics.20170523101605_channelData_part7_0.mat,832,70,427.9826260256167,1259.9826260256168,-0.15053464798451094,0.15053464798451094,2358490.566037736,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_052317/acq052317_pt8/session_20170523101446/preset2_acq1/20170523101605_channelData_part1.bin,c52v,verasonics,liver,2.4,17.25,7.5,27.0,0
verasonics.20180904111736_channelData_part26_0.mat,1200,60,383.1941867656153,1583.1941867656153,-0.1943042331321813,0.2079396179133869,3472222.2222222225,/getlab/wjl11/study_quantitative_coherence/data/verasonics_sept2018/acq090418/pt1/BD_2p4_3p5_sept2018/session_20180904111444/preset1/acq2/20180904111736_channelData_part1.bin,c52v,verasonics,liver,3.5,23.046875,6.0,12.0,0
verasonics.20180827104729_channelData_part10_0.mat,1200,60,383.1941867656153,1583.1941867656153,-0.1943042331321813,0.2079396179133869,3472222.2222222225,/getlab/wjl11/study_quantitative_coherence/data/verasonics_sept2018/acq082718/cirs12kpa/BD_2p4_3p5_sept2018/session_20180827104612/preset1/acq1/20180827104729_channelData_part1.bin,c52v,verasonics,liver,3.5,23.046875,6.0,45.0,0
verasonics.20180904111841_channelData_part7_0.mat,896,60,287.3956400742115,1183.3956400742113,-0.1943042331321813,0.2079396179133869,2358490.566037736,/getlab/wjl11/study_quantitative_coherence/data/verasonics_sept2018/acq090418/pt1/BD_2p4_3p5_sept2018/session_20180904111444/preset1/acq3/20180904111841_channelData_part1.bin,c52v,verasonics,liver,2.4,23.046875,6.0,50.0,0
verasonics.20180904112537_channelData_part17_1.mat,1808,60,574.791280148423,2382.7912801484226,-0.1943042331321813,0.2079396179133869,4716981.132075472,/getlab/wjl11/study_quantitative_coherence/data/verasonics_sept2018/acq090418/pt1/BD_2p4_3p5_sept2018/session_20180904111444/preset1/acq6/20180904112537_channelData_part1.bin,c52v,verasonics,liver,4.7,23.046875,6.0,25.0,1
verasonics.20180904112408_channelData_part5_0.mat,896,60,287.3956400742115,1183.3956400742113,-0.1943042331321813,0.2079396179133869,2358490.566037736,/getlab/wjl11/study_quantitative_coherence/data/verasonics_sept2018/acq090418/pt1/BD_2p4_3p5_sept2018/session_20180904111444/preset1/acq4/20180904112408_channelData_part1.bin,c52v,verasonics,liver,2.4,23.046875,6.0,55.0,0
verasonics.20180827104849_channelData_part7_0.mat,896,60,287.3956400742115,1183.3956400742113,-0.1943042331321813,0.2079396179133869,2358490.566037736,/getlab/wjl11/study_quantitative_coherence/data/verasonics_sept2018/acq082718/cirs12kpa/BD_2p4_3p5_sept2018/session_20180827104612/preset1/acq4/20180827104849_channelData_part1.bin,c52v,verasonics,liver,2.4,23.046875,6.0,50.0,0
verasonics.20180904101306_channelData_part5_1.mat,1808,60,574.791280148423,2382.7912801484226,-0.1943042331321813,0.2079396179133869,4716981.132075472,/getlab/wjl11/study_quantitative_coherence/data/verasonics_sept2018/acq090418/cirs3kpa/BD_2p4_3p5_sept2018/session_20180904101138/preset1/acq1/20180904101306_channelData_part1.bin,c52v,verasonics,liver,4.7,23.046875,6.0,55.0,1
verasonics.20180904112438_channelData_part34_1.mat,2048,60,1149.582560296846,3197.5825602968457,-0.1943042331321813,0.2079396179133869,6944444.444444445,/getlab/wjl11/study_quantitative_coherence/data/verasonics_sept2018/acq090418/pt1/BD_2p4_3p5_sept2018/session_20180904111444/preset1/acq5/20180904112438_channelData_part1.bin,c52v,verasonics,liver,6.9,23.046875,6.0,2.0,1
verasonics.20180904101338_channelData_part16_0.mat,1200,60,383.1941867656153,1583.1941867656153,-0.1943042331321813,0.2079396179133869,3472222.2222222225,/getlab/wjl11/study_quantitative_coherence/data/verasonics_sept2018/acq090418/cirs3kpa/BD_2p4_3p5_sept2018/session_20180904101138/preset1/acq2/20180904101338_channelData_part1.bin,c52v,verasonics,liver,3.5,23.046875,6.0,30.0,0
verasonics.20180904111656_channelData_part16_1.mat,2048,60,1149.582560296846,3197.5825602968457,-0.1943042331321813,0.2079396179133869,6944444.444444445,/getlab/wjl11/study_quantitative_coherence/data/verasonics_sept2018/acq090418/pt1/BD_2p4_3p5_sept2018/session_20180904111444/preset1/acq1/20180904111656_channelData_part1.bin,c52v,verasonics,liver,6.9,23.046875,6.0,30.0,1
rfd_liver_ch.uri_SpV6232_VpF1288_FpA6_20110817024523_2.mat,560,54,295.3482880755608,855.3482880755607,-0.1685211169669673,0.1685211169669673,1818200.0,/getlab/wjl11/study_quantitative_coherence/data/Liver_study_clinic/bl020/uri_SpV6232_VpF1288_FpA6_20110817024523.rfd,4c1,siemens s2000,liver,1.8,19.311097522075396,8.0,,0
rfd_liver_ch.uri_SpV6232_VpF1288_FpA6_20110527144336_2.mat,560,54,295.3482880755608,855.3482880755607,-0.1685211169669673,0.1685211169669673,1818200.0,/getlab/wjl11/study_quantitative_coherence/data/Liver_study_clinic/bl004/uri_SpV6232_VpF1288_FpA6_20110527144336.rfd,4c1,siemens s2000,liver,1.8,19.311097522075396,8.0,,0
rfd_liver_ch.uri_SpV8308_VpF966_FpA8_20110527121354_2.mat,752,54,295.3482880755608,1047.3482880755607,-0.1685211169669673,0.1685211169669673,1818200.0,/getlab/wjl11/study_quantitative_coherence/data/Liver_study_clinic/bl006/uri_SpV8308_VpF966_FpA8_20110527121354.rfd,4c1,siemens s2000,liver,1.8,19.311097522075396,10.0,,0
rfd_liver_ch.uri_SpV7272_VpF1104_FpA7_20110817020833_2.mat,656,54,295.3482880755608,951.3482880755607,-0.1685211169669673,0.1685211169669673,1818200.0,/getlab/wjl11/study_quantitative_coherence/data/Liver_study_clinic/bl018/uri_SpV7272_VpF1104_FpA7_20110817020833.rfd,4c1,siemens s2000,liver,1.8,19.311097522075396,9.0,,0
rfd_liver_ch.uri_SpV6232_VpF1288_FpA6_20110527141321_4.mat,1232,54,649.7662337662338,1881.7662337662325,-0.1685211169669673,0.1685211169669673,3636400.0,/getlab/wjl11/study_quantitative_coherence/data/Liver_study_clinic/bl003/uri_SpV6232_VpF1288_FpA6_20110527141321.rfd,4c1,siemens s2000,liver,3.6,19.311097522075396,9.0,,1
sc_fetal_ch.20160913110220_diff_36.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,2003469.210754553,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/091316/FS38/SWIF_AData_20160913110220/diff/iqdat36.mat,6c1,siemens sc2000,fetal,2.0,16.0,6.0,,0
sc_fetal_ch.20160913110107_diff_45.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,2003469.210754553,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/091316/FS38/SWIF_AData_20160913110107/diff/iqdat45.mat,6c1,siemens sc2000,fetal,2.0,16.0,6.0,,0
sc_fetal_ch.20160831161242_sum_31.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,4006938.421509106,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/083116/FS26/SWIF_AData_20160831161242/sum/iqdat31.mat,6c1,siemens sc2000,fetal,4.0,16.0,6.0,,1
sc_fetal_ch.20160912161041_sum_24.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,4006938.421509106,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/091216/FS37/SWIF_AData_20160912161041/sum/iqdat24.mat,6c1,siemens sc2000,fetal,4.0,16.0,6.0,,1
sc_fetal_ch.20160912160958_diff_36.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,2003469.210754553,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/091216/FS37/SWIF_AData_20160912160958/diff/iqdat36.mat,6c1,siemens sc2000,fetal,2.0,16.0,6.0,,0
sc_fetal_ch.20160831161158_diff_40.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,2003469.210754553,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/083116/FS26/SWIF_AData_20160831161158/diff/iqdat40.mat,6c1,siemens sc2000,fetal,2.0,16.0,6.0,,0
sc_fetal_ch.20160831160526_sum_13.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,4006938.421509106,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/083116/FS26/SWIF_AData_20160831160526/sum/iqdat13.mat,6c1,siemens sc2000,fetal,4.0,16.0,6.0,,1
sc_fetal_ch.20160831111545_sum_45.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,4006938.421509106,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/083116/FS25/SWIF_AData_20160831111545/sum/iqdat45.mat,6c1,siemens sc2000,fetal,4.0,16.0,6.0,,1
sc_fetal_ch.20160913110955_diff_49.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,2003469.210754553,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/091316/FS38/SWIF_AData_20160913110955/diff/iqdat49.mat,6c1,siemens sc2000,fetal,2.0,16.0,6.0,,0
sc_fetal_ch.20160913111042_sum_25.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,4006938.421509106,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/091316/FS38/SWIF_AData_20160913111042/sum/iqdat25.mat,6c1,siemens sc2000,fetal,4.0,16.0,6.0,,1
sc_fetal_ch.20160831160749_sum_34.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,4006938.421509106,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/083116/FS26/SWIF_AData_20160831160749/sum/iqdat34.mat,6c1,siemens sc2000,fetal,4.0,16.0,6.0,,1
sc_fetal_ch.20160831161339_sum_19.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,4006938.421509106,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/083116/FS26/SWIF_AData_20160831161339/sum/iqdat19.mat,6c1,siemens sc2000,fetal,4.0,16.0,6.0,,1
sc_fetal_ch.20160831111419_sum_40.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,4006938.421509106,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/083116/FS25/SWIF_AData_20160831111419/sum/iqdat40.mat,6c1,siemens sc2000,fetal,4.0,16.0,6.0,,1
sc_fetal_ch.20160912160804_diff_32.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,2003469.210754553,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/091216/FS37/SWIF_AData_20160912160804/diff/iqdat32.mat,6c1,siemens sc2000,fetal,2.0,16.0,6.0,,0
sc_fetal_ch.20160902152206_sum_48.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,4006938.421509106,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/090216/FS27/SWIF_AData_20160902152206/sum/iqdat48.mat,6c1,siemens sc2000,fetal,4.0,16.0,6.0,,1
sc_fetal_ch.20160902152522_sum_32.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,4006938.421509106,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/090216/FS27/SWIF_AData_20160902152522/sum/iqdat32.mat,6c1,siemens sc2000,fetal,4.0,16.0,6.0,,1
sc_fetal_ch.20160912160105_sum_28.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,4006938.421509106,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/091216/FS37/SWIF_AData_20160912160105/sum/iqdat28.mat,6c1,siemens sc2000,fetal,4.0,16.0,6.0,,1
sc_fetal_ch.20160912155959_sum_28.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,4006938.421509106,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/091216/FS37/SWIF_AData_20160912155959/sum/iqdat28.mat,6c1,siemens sc2000,fetal,4.0,16.0,6.0,,1
sc_fetal_ch.20160902152604_diff_12.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,2003469.210754553,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/090216/FS27/SWIF_AData_20160902152604/diff/iqdat12.mat,6c1,siemens sc2000,fetal,2.0,16.0,6.0,,0
sc_fetal_ch.20160912152859_sum_46.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,4006938.421509106,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/091216/FS36/SWIF_AData_20160912152859/sum/iqdat46.mat,6c1,siemens sc2000,fetal,4.0,16.0,6.0,,1
sc_fetal_ch.20160912152829_diff_27.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,2003469.210754553,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/091216/FS36/SWIF_AData_20160912152829/diff/iqdat27.mat,6c1,siemens sc2000,fetal,2.0,16.0,6.0,,0
sc_fetal_ch.20160902153014_sum_23.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,4006938.421509106,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/090216/FS27/SWIF_AData_20160902153014/sum/iqdat23.mat,6c1,siemens sc2000,fetal,4.0,16.0,6.0,,1
sc_fetal_ch.20160902153035_sum_53.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,4006938.421509106,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/090216/FS27/SWIF_AData_20160902153035/sum/iqdat53.mat,6c1,siemens sc2000,fetal,4.0,16.0,6.0,,1
sc_fetal_ch.20160902153328_diff_2.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,2003469.210754553,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/090216/FS27/SWIF_AData_20160902153328/diff/iqdat2.mat,6c1,siemens sc2000,fetal,2.0,16.0,6.0,,0
sc_fetal_ch.20160902154318_sum_13.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,4006938.421509106,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/090216/FS28/SWIF_AData_20160902154318/sum/iqdat13.mat,6c1,siemens sc2000,fetal,4.0,16.0,6.0,,1
sc_fetal_ch.20160902154447_sum_13.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,4006938.421509106,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/090216/FS28/SWIF_AData_20160902154447/sum/iqdat13.mat,6c1,siemens sc2000,fetal,4.0,16.0,6.0,,1
sc_fetal_ch.20160913111121_diff_31.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,2003469.210754553,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/091316/FS38/SWIF_AData_20160913111121/diff/iqdat31.mat,6c1,siemens sc2000,fetal,2.0,16.0,6.0,,0
sc_fetal_ch.20160831111345_diff_1.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,2003469.210754553,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/083116/FS25/SWIF_AData_20160831111345/diff/iqdat1.mat,6c1,siemens sc2000,fetal,2.0,16.0,6.0,,0
sc_fetal_ch.20160913114335_diff_21.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,2003469.210754553,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/091316/FS39/SWIF_AData_20160913114335/diff/iqdat21.mat,6c1,siemens sc2000,fetal,2.0,16.0,6.0,,0
sc_fetal_ch.20160913124506_sum_9.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,4006938.421509106,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/091316/FS40/SWIF_AData_20160913124506/sum/iqdat9.mat,6c1,siemens sc2000,fetal,4.0,16.0,6.0,,1
sc_fetal_ch.20160831103116_diff_7.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,2003469.210754553,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/083116/FS24/SWIF_AData_20160831103116/diff/iqdat7.mat,6c1,siemens sc2000,fetal,2.0,16.0,6.0,,0
sc_fetal_ch.20160831103402_diff_31.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,2003469.210754553,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/083116/FS24/SWIF_AData_20160831103402/diff/iqdat31.mat,6c1,siemens sc2000,fetal,2.0,16.0,6.0,,0
sc_fetal_ch.20160913142120_diff_34.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,2003469.210754553,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/091316/FS41/SWIF_AData_20160913142120/diff/iqdat34.mat,6c1,siemens sc2000,fetal,2.0,16.0,6.0,,0
sc_fetal_ch.20160913142134_sum_8.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,4006938.421509106,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/091316/FS41/SWIF_AData_20160913142134/sum/iqdat8.mat,6c1,siemens sc2000,fetal,4.0,16.0,6.0,,1
sc_fetal_ch.20160913142200_diff_19.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,2003469.210754553,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/091316/FS41/SWIF_AData_20160913142200/diff/iqdat19.mat,6c1,siemens sc2000,fetal,2.0,16.0,6.0,,0
sc_fetal_ch.20160913142304_sum_12.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,4006938.421509106,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/091316/FS41/SWIF_AData_20160913142304/sum/iqdat12.mat,6c1,siemens sc2000,fetal,4.0,16.0,6.0,,1
sc_fetal_ch.20160913142336_sum_40.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,4006938.421509106,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/091316/FS41/SWIF_AData_20160913142336/sum/iqdat40.mat,6c1,siemens sc2000,fetal,4.0,16.0,6.0,,1
sc_fetal_ch.20160913141848_diff_51.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,2003469.210754553,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/091316/FS41/SWIF_AData_20160913141848/diff/iqdat51.mat,6c1,siemens sc2000,fetal,2.0,16.0,6.0,,0
sc_fetal_ch.20160913141800_sum_47.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,4006938.421509106,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/091316/FS41/SWIF_AData_20160913141800/sum/iqdat47.mat,6c1,siemens sc2000,fetal,4.0,16.0,6.0,,1
sc_fetal_ch.20160913141750_diff_28.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,2003469.210754553,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/091316/FS41/SWIF_AData_20160913141750/diff/iqdat28.mat,6c1,siemens sc2000,fetal,2.0,16.0,6.0,,0
sc_fetal_ch.20160831104109_diff_41.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,2003469.210754553,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/083116/FS24/SWIF_AData_20160831104109/diff/iqdat41.mat,6c1,siemens sc2000,fetal,2.0,16.0,6.0,,0
sc_fetal_ch.20160913124408_diff_44.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,2003469.210754553,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/091316/FS40/SWIF_AData_20160913124408/diff/iqdat44.mat,6c1,siemens sc2000,fetal,2.0,16.0,6.0,,0
sc_fetal_ch.20160913114407_diff_49.mat,576,51,251.27718993928883,827.2771899392887,-0.13962634015954636,0.13962634015954636,2003469.210754553,/getlab/fetal/clinicaldata/fetal_083116_091316_processed/091316/FS39/SWIF_AData_20160913114407/diff/iqdat49.mat,6c1,siemens sc2000,fetal,2.0,16.0,6.0,,0
